candidate_id,candidate,year,candidate_ratings,candidate_mean,candidate_sd,first_instance,theta_id,past_id,rating_type
3444,Olympia J. Snowe,2011,112,4.321428571428571,1.3166589283450483,0,12127,0,Ordered
3444,Olympia J. Snowe,2012,453,4.410596026490067,1.2298186238247886,0,12128,0,Ordered
3445,Cynthia Dill,2012,338,2.298816568047338,1.4150730828315414,1,12129,0,Ordered
3446,Charles Summers,2012,377,5.546419098143237,1.4118021395848728,1,12130,0,Ordered
3447,Paul LePage,2011,112,5.857142857142857,1.3547190982871076,1,12131,0,Ordered
3447,Paul LePage,2012,455,6.057142857142858,1.4130560857847476,0,12132,0,Ordered
3447,Paul LePage,2013,77,6.064935064935065,1.2910385694599598,0,12133,0,Ordered
3447,Paul LePage,2014,345,6.121739130434783,1.3369600154499908,0,12134,0,Ordered
3447,Paul LePage,2015,68,5.632352941176471,1.8839812700268856,0,12135,0,Ordered
3447,Paul LePage,2016,277,5.92418772563177,1.6912048083428097,0,12136,0,Ordered
3447,Paul LePage,2017,84,6,1.7004606037954073,0,12137,0,Ordered
3447,Paul LePage,2018,268,5.992537313432837,1.5506251906081516,0,12138,0,Ordered
3448,Heather Wilson,2012,510,5.625490196078432,1.2422400606457085,1,12139,0,Ordered
3449,Susana Martinez,2011,129,5.604651162790697,1.3015531866483285,1,12140,0,Ordered
3449,Susana Martinez,2012,551,5.658802177858439,1.0460790943826073,0,12141,0,Ordered
3449,Susana Martinez,2013,111,5.5675675675675675,1.116989636328756,0,12142,0,Ordered
3449,Susana Martinez,2014,416,5.701923076923077,1.1183447983714534,0,12143,0,Ordered
3449,Susana Martinez,2015,83,5.590361445783133,1.1690745201300883,0,12144,0,Ordered
3449,Susana Martinez,2016,335,5.555223880597015,1.2581808441371842,0,12145,0,Ordered
3449,Susana Martinez,2017,117,5.6410256410256405,1.2349894489395616,0,12146,0,Ordered
3449,Susana Martinez,2018,345,5.457971014492754,1.372106447695864,0,12147,0,Ordered
3450,Jeff Bingaman,2010,350,2.6,1.3626200953880365,1,12148,0,Ordered
3450,Jeff Bingaman,2011,118,2.8728813559322033,1.4354880058234916,0,12149,0,Ordered
3450,Jeff Bingaman,2012,494,2.7732793522267203,1.348582974626001,0,12150,0,Ordered
3451,Tom Udall,2010,351,2.4472934472934478,1.3231725173935205,1,12151,0,Ordered
3451,Tom Udall,2011,117,2.5726495726495724,1.191320907838187,0,12152,0,Ordered
3451,Tom Udall,2012,500,2.5560000000000005,1.27833182880231,0,12153,0,Ordered
3451,Tom Udall,2013,99,2.676767676767677,1.2683613309634298,0,12154,0,Ordered
3451,Tom Udall,2014,393,2.384223918575065,1.202656698067255,0,12155,0,Ordered
3451,Tom Udall,2015,72,2.3055555555555554,1.2519155901087877,0,12156,0,Ordered
3451,Tom Udall,2016,282,2.7801418439716317,1.3918532594432935,0,12157,0,Ordered
3451,Tom Udall,2017,98,2.295918367346939,1.1325473857178237,0,12158,0,Ordered
3451,Tom Udall,2018,306,2.503267973856209,1.326275114285963,0,12159,0,Ordered
3451,Tom Udall,2019,106,2.688679245283019,1.3335467035024613,0,12160,0,Ordered
3451,Tom Udall,2020,259,2.6718146718146714,1.3426576778683939,0,12161,0,Ordered
3452,Kent Conrad,2010,117,3.0256410256410255,1.5338791171042763,1,12162,0,Ordered
3452,Kent Conrad,2011,44,2.909090909090909,1.3608851739436432,0,12163,0,Ordered
3452,Kent Conrad,2012,128,3.203125,1.449188613602548,0,12164,0,Ordered
3453,John Hoeven,2010,238,5.344537815126051,1.086448748229858,1,12165,0,Ordered
3453,John Hoeven,2011,43,5.116279069767442,1.07369638178853,0,12166,0,Ordered
3453,John Hoeven,2012,127,5.251968503937008,1.140652166122298,0,12167,0,Ordered
3453,John Hoeven,2013,32,5.1875,1.1482806221027917,0,12168,0,Ordered
3453,John Hoeven,2014,126,5.119047619047619,1.243267584116261,0,12169,0,Ordered
3453,John Hoeven,2015,18,4.555555555555555,1.381483525788905,0,12170,0,Ordered
3453,John Hoeven,2016,92,5.467391304347826,1.1621417037968194,0,12171,0,Ordered
3453,John Hoeven,2017,27,5.481481481481482,1.0141449740988853,0,12172,0,Ordered
3453,John Hoeven,2018,135,5.607407407407408,1.1724212495992576,0,12173,0,Ordered
3453,John Hoeven,2019,48,5.604166666666667,0.9836878793456956,0,12174,0,Ordered
3453,John Hoeven,2020,108,5.768518518518518,1.028622901952029,0,12175,0,Ordered
3453,John Hoeven,2021,44,5.2272727272727275,1.5974345182726997,0,12176,0,Ordered
3453,John Hoeven,2022,108,5.592592592592593,1.1999769237425824,0,12177,0,Ordered
3453,John Hoeven,2023,35,5.057142857142857,1.3920542827240685,0,12178,0,Ordered
3453,John Hoeven,2024,91,5.395604395604396,1.272609924342891,0,12179,0,Ordered
3454,Heidei Heitkamp,2012,135,2.674074074074074,1.5103109773167334,1,12180,0,Ordered
3454,Heidei Heitkamp,2013,31,3.4193548387096775,1.6077767993596437,0,12181,0,Ordered
3454,Heidei Heitkamp,2014,134,2.9626865671641793,1.3511716798912004,0,12182,0,Ordered
3454,Heidei Heitkamp,2015,20,3.15,1.3088765773505318,0,12183,0,Ordered
3454,Heidei Heitkamp,2016,95,2.905263157894737,1.3453915368612979,0,12184,0,Ordered
3454,Heidei Heitkamp,2017,29,3.0689655172413794,1.251599961271247,0,12185,0,Ordered
3454,Heidei Heitkamp,2018,147,2.7006802721088436,1.3159452354970251,0,12186,0,Ordered
3455,Jack Dalrymple,2011,38,5.473684210526316,1.0328873752806862,1,12187,0,Ordered
3455,Jack Dalrymple,2012,120,5.283333333333333,1.0546681610686794,0,12188,0,Ordered
3455,Jack Dalrymple,2013,30,5.433333333333334,1.2780193008453875,0,12189,0,Ordered
3455,Jack Dalrymple,2014,114,5.31578947368421,1.2782440214197346,0,12190,0,Ordered
3455,Jack Dalrymple,2015,19,5.157894736842105,1.344253526630914,0,12191,0,Ordered
3455,Jack Dalrymple,2016,88,5.636363636363637,1.0952543207713152,0,12192,0,Ordered
3456,Daniel K. Akaka,2010,151,2.3576158940397347,1.3532399189152282,1,12193,0,Ordered
3456,Daniel K. Akaka,2011,60,2.983333333333333,1.396019361075331,0,12194,0,Ordered
3456,Daniel K. Akaka,2012,203,2.665024630541872,1.3592762978312316,0,12195,0,Ordered
3457,Daniel K. Inouye,2010,150,2.3600000000000003,1.3070793303541026,1,12196,0,Ordered
3457,Daniel K. Inouye,2011,60,3.066666666666667,1.3884104637387351,0,12197,0,Ordered
3457,Daniel K. Inouye,2012,203,2.6256157635467985,1.3079096731111084,0,12198,0,Ordered
3458,Linda Lingle,2010,159,5.264150943396227,1.3286179656285237,1,12199,0,Ordered
3458,Linda Lingle,2011,NA,NA,NA,0,12200,0,Ordered
3458,Linda Lingle,2012,209,5.038277511961722,1.4339526127783253,0,12201,0,Ordered
3459,Neil Abercrombie,2011,59,2.6271186440677967,1.4609669103943095,1,12202,0,Ordered
3459,Neil Abercrombie,2012,200,2.31,1.3200807040960154,0,12203,0,Ordered
3459,Neil Abercrombie,2013,35,2.685714285714286,1.300936960344319,0,12204,0,Ordered
3459,Neil Abercrombie,2014,174,2.4712643678160933,1.4924788741624708,0,12205,0,Ordered
3460,James E. Risch,2010,208,5.528846153846154,1.1668259168266577,1,12206,0,Ordered
3460,James E. Risch,2011,104,5.326923076923077,1.2728860845797054,0,12207,0,Ordered
3460,James E. Risch,2012,357,5.464985994397761,1.214163054931502,0,12208,0,Ordered
3460,James E. Risch,2013,72,5.5,1.3426901732747025,0,12209,0,Ordered
3460,James E. Risch,2014,262,5.652671755725191,1.1302071992775582,0,12210,0,Ordered
3460,James E. Risch,2015,60,5.6,1.0923462541625946,0,12211,0,Ordered
3460,James E. Risch,2016,208,5.408653846153846,1.3155782018574667,0,12212,0,Ordered
3460,James E. Risch,2017,67,5.373134328358209,1.412453495029798,0,12213,0,Ordered
3460,James E. Risch,2018,241,5.593360995850622,1.2385296685878526,0,12214,0,Ordered
3460,James E. Risch,2019,71,5.929577464788732,0.9308052375991732,0,12215,0,Ordered
3460,James E. Risch,2020,213,5.96244131455399,1.181020366551562,0,12216,0,Ordered
3460,James E. Risch,2021,113,5.716814159292035,1.2639862295013944,0,12217,0,Ordered
3460,James E. Risch,2022,197,5.66497461928934,1.3588116147776246,0,12218,0,Ordered
3460,James E. Risch,2023,94,5.627659574468085,1.3115208487202081,0,12219,0,Ordered
3460,James E. Risch,2024,233,5.802575107296137,1.146430846177533,0,12220,0,Ordered
3461,Mike Crapo,2010,229,5.506550218340612,1.102708337860974,1,12221,0,Ordered
3461,Mike Crapo,2011,106,5.320754716981132,1.2765069138739567,0,12222,0,Ordered
3461,Mike Crapo,2012,394,5.51015228426396,1.0987610312176643,0,12223,0,Ordered
3461,Mike Crapo,2013,80,5.575,1.2505694905253815,0,12224,0,Ordered
3461,Mike Crapo,2014,278,5.539568345323741,1.0459907092819296,0,12225,0,Ordered
3461,Mike Crapo,2015,61,5.557377049180328,1.0087052784623536,0,12226,0,Ordered
3461,Mike Crapo,2016,257,5.5953307392996106,1.1248513736669672,0,12227,0,Ordered
3461,Mike Crapo,2017,72,5.527777777777778,1.2997531967481228,0,12228,0,Ordered
3461,Mike Crapo,2018,269,5.613382899628252,1.1618818715505599,0,12229,0,Ordered
3461,Mike Crapo,2019,77,5.701298701298701,1.026810789018921,0,12230,0,Ordered
3461,Mike Crapo,2020,225,5.862222222222222,1.1392527486896076,0,12231,0,Ordered
3461,Mike Crapo,2021,117,5.6752136752136755,1.271905032164688,0,12232,0,Ordered
3461,Mike Crapo,2022,231,5.753246753246753,1.2352346457869683,0,12233,0,Ordered
3461,Mike Crapo,2023,101,5.465346534653466,1.367949973030034,0,12234,0,Ordered
3461,Mike Crapo,2024,242,5.685950413223141,1.1453174221721025,0,12235,0,Ordered
3462,Clement 'Butch' Otter,2010,246,5.642276422764228,1.0814206929383732,1,12236,0,Ordered
3462,Clement 'Butch' Otter,2011,112,5.553571428571429,1.4258822823572366,0,12237,0,Ordered
3462,Clement 'Butch' Otter,2012,414,5.698067632850242,1.1678278652162306,0,12238,0,Ordered
3462,Clement 'Butch' Otter,2013,80,5.6875,1.2487335356424023,0,12239,0,Ordered
3462,Clement 'Butch' Otter,2014,300,5.619999999999999,1.2439552842300559,0,12240,0,Ordered
3462,Clement 'Butch' Otter,2015,67,5.492537313432836,1.1854309321081233,0,12241,0,Ordered
3462,Clement 'Butch' Otter,2016,268,5.541044776119403,1.2728047231041113,0,12242,0,Ordered
3462,Clement 'Butch' Otter,2017,79,5.455696202531645,1.5508266476751165,0,12243,0,Ordered
3462,Clement 'Butch' Otter,2018,281,5.6263345195729535,1.2331219447216666,0,12244,0,Ordered
3463,Ben Nelson,2010,124,3.629032258064516,1.5693597779897686,1,12245,0,Ordered
3463,Ben Nelson,2011,116,3.603448275862069,1.4795963629657072,0,12246,0,Ordered
3463,Ben Nelson,2012,484,3.2582644628099167,1.469297195517366,0,12247,0,Ordered
3464,Mike Johanns,2010,125,5.576,1.1306863459435716,1,12248,0,Ordered
3464,Mike Johanns,2011,111,5.333333333333334,1.1780826744667745,0,12249,0,Ordered
3464,Mike Johanns,2012,463,5.457883369330453,1.1851614368471022,0,12250,0,Ordered
3464,Mike Johanns,2013,83,5.506024096385542,1.1829427338664393,0,12251,0,Ordered
3464,Mike Johanns,2014,311,5.456591639871382,1.1488619714649226,0,12252,0,Ordered
3465,Bob Kerrey,2012,497,2.523138832997989,1.4297980227740124,1,12253,0,Ordered
3466,Deb Fischer,2012,480,5.7645833333333325,1.2143865489732137,1,12254,0,Ordered
3466,Deb Fischer,2013,85,5.741176470588235,1.1143323986485687,0,12255,0,Ordered
3466,Deb Fischer,2014,315,5.730158730158729,1.269514541931966,0,12256,0,Ordered
3466,Deb Fischer,2015,69,5.6521739130434785,1.3808148378288405,0,12257,0,Ordered
3466,Deb Fischer,2016,260,5.457692307692307,1.3929422422656628,0,12258,0,Ordered
3466,Deb Fischer,2017,78,5.512820512820513,1.4301356737345041,0,12259,0,Ordered
3466,Deb Fischer,2018,290,5.786206896551724,1.3397629646084257,0,12260,0,Ordered
3466,Deb Fischer,2019,73,5.575342465753424,1.5176536003096113,0,12261,0,Ordered
3466,Deb Fischer,2020,244,5.754098360655737,1.4951855544169808,0,12262,0,Ordered
3466,Deb Fischer,2021,116,5.75,1.3697032366617738,0,12263,0,Ordered
3466,Deb Fischer,2022,256,5.6953125,1.3317162375126699,0,12264,0,Ordered
3466,Deb Fischer,2023,95,5.8,1.477490684709807,0,12265,0,Ordered
3466,Deb Fischer,2024,288,5.895833333333334,1.2808900977479338,0,12266,0,Ordered
3467,Dave Heineman,2010,114,5.596491228070176,1.0785051786043287,1,12267,0,Ordered
3467,Dave Heineman,2011,109,5.385321100917432,1.2164631251412454,0,12268,0,Ordered
3467,Dave Heineman,2012,481,5.656964656964655,1.1090528695685629,0,12269,0,Ordered
3467,Dave Heineman,2013,82,5.695121951219512,1.0851298424924782,0,12270,0,Ordered
3467,Dave Heineman,2014,315,5.7333333333333325,1.0878600509467478,0,12271,0,Ordered
3468,Mark Begich,2010,119,2.3529411764705883,1.3314210281265602,1,12272,0,Ordered
3468,Mark Begich,2011,49,2.8775510204081636,1.5361295119718978,0,12273,0,Ordered
3468,Mark Begich,2012,144,2.9305555555555554,1.377403952093085,0,12274,0,Ordered
3468,Mark Begich,2013,27,2.962962962962963,1.4000406994491126,0,12275,0,Ordered
3468,Mark Begich,2014,105,2.6000000000000005,1.341640786499874,0,12276,0,Ordered
3469,Lisa Murkowski,2011,49,4.551020408163265,1.568720610478965,1,12277,0,Ordered
3469,Lisa Murkowski,2012,149,4.463087248322148,1.5001058067768034,0,12278,0,Ordered
3469,Lisa Murkowski,2013,28,4.142857142857143,1.4584183648679576,0,12279,0,Ordered
3469,Lisa Murkowski,2014,103,4.475728155339806,1.5894545876369952,0,12280,0,Ordered
3469,Lisa Murkowski,2015,18,4.388888888888889,1.5769997160986309,0,12281,0,Ordered
3469,Lisa Murkowski,2016,99,4.646464646464646,1.3946920610536024,0,12282,0,Ordered
3469,Lisa Murkowski,2017,29,3.413793103448276,1.5004104528740116,0,12283,0,Ordered
3469,Lisa Murkowski,2018,85,3.8588235294117648,1.6772493154288204,0,12284,0,Ordered
3469,Lisa Murkowski,2019,26,3.6923076923076925,1.7611185256928228,0,12285,0,Ordered
3469,Lisa Murkowski,2020,95,3.9894736842105263,1.691623523594038,0,12286,0,Ordered
3469,Lisa Murkowski,2021,48,3.1875,1.8178342269293273,0,12287,0,Ordered
3469,Lisa Murkowski,2022,121,3.8181818181818183,1.6278820596099712,0,12288,0,Ordered
3469,Lisa Murkowski,2023,46,3.8043478260869565,1.8811292733342837,0,12289,0,Ordered
3469,Lisa Murkowski,2024,114,3.6228070175438596,1.576320072598758,0,12290,0,Ordered
3470,Sean Parnell,2010,117,5.52991452991453,1.1262743707237284,1,12291,0,Ordered
3470,Sean Parnell,2011,47,5.74468085106383,0.9200209143743507,0,12292,0,Ordered
3470,Sean Parnell,2012,142,5.528169014084506,1.1711282186699192,0,12293,0,Ordered
3470,Sean Parnell,2013,24,5.708333333333333,1.0417028979206269,0,12294,0,Ordered
3470,Sean Parnell,2014,98,5.683673469387754,1.0512333333492332,0,12295,0,Ordered
3471,Mary Landrieu,2010,590,2.640677966101698,1.4717623548742746,1,12296,0,Ordered
3471,Mary Landrieu,2011,186,2.8602150537634414,1.6147388566339487,0,12297,0,Ordered
3471,Mary Landrieu,2012,793,2.7818411097099602,1.5776446899258725,0,12298,0,Ordered
3471,Mary Landrieu,2013,130,2.9692307692307693,1.6374420472067528,0,12299,0,Ordered
3471,Mary Landrieu,2014,609,2.4220032840722507,1.640635886426757,0,12300,0,Ordered
3472,David Vitter,2010,573,5.736474694589879,1.3465883327533574,1,12301,0,Ordered
3472,David Vitter,2011,179,5.363128491620112,1.3889545175910107,0,12302,0,Ordered
3472,David Vitter,2012,768,5.46875,1.454772302151857,0,12303,0,Ordered
3472,David Vitter,2013,123,5.439024390243903,1.5478506592480632,0,12304,0,Ordered
3472,David Vitter,2014,546,5.417582417582417,1.4391582713142177,0,12305,0,Ordered
3472,David Vitter,2015,111,5.4324324324324325,1.5232836637977576,0,12306,0,Ordered
3472,David Vitter,2016,499,5.430861723446893,1.5641341122173118,0,12307,0,Ordered
3473,Piyush 'Bobby' Jindal,2010,604,5.73841059602649,1.2971897640159074,1,12308,0,Ordered
3473,Piyush 'Bobby' Jindal,2011,195,5.517948717948717,1.4899788614828993,0,12309,0,Ordered
3473,Piyush 'Bobby' Jindal,2012,802,5.604738154613464,1.5310771525976674,0,12310,0,Ordered
3473,Piyush 'Bobby' Jindal,2013,130,5.530769230769231,1.570999097194839,0,12311,0,Ordered
3473,Piyush 'Bobby' Jindal,2014,615,5.518699186991872,1.4956696229751205,0,12312,0,Ordered
3473,Piyush 'Bobby' Jindal,2015,119,5.697478991596638,1.5157625023525139,0,12313,0,Ordered
3474,Max Baucus,2010,140,2.5285714285714285,1.5098852076184452,1,12314,0,Ordered
3474,Max Baucus,2011,61,2.737704918032787,1.7407052147933442,0,12315,0,Ordered
3474,Max Baucus,2012,277,2.8158844765342965,1.4837405095398084,0,12316,0,Ordered
3474,Max Baucus,2013,45,3.266666666666667,1.8140862964338524,0,12317,0,Ordered
3475,Jon Tester,2010,142,2.647887323943662,1.2098718242796203,1,12318,0,Ordered
3475,Jon Tester,2011,59,2.9322033898305087,1.5409849825809578,0,12319,0,Ordered
3475,Jon Tester,2012,288,2.635416666666667,1.2968989413641667,0,12320,0,Ordered
3475,Jon Tester,2013,46,3.0434782608695645,1.7883141873983557,0,12321,0,Ordered
3475,Jon Tester,2014,191,2.5759162303664924,1.1757398894664406,0,12322,0,Ordered
3475,Jon Tester,2015,38,2.8157894736842106,1.6902784539176068,0,12323,0,Ordered
3475,Jon Tester,2016,145,2.8275862068965516,1.4159058132625386,0,12324,0,Ordered
3475,Jon Tester,2017,58,2.6724137931034484,1.1453633612439749,0,12325,0,Ordered
3475,Jon Tester,2018,242,2.652892561983471,1.3798234525450732,0,12326,0,Ordered
3475,Jon Tester,2019,72,2.5972222222222223,1.1089866230949064,0,12327,0,Ordered
3475,Jon Tester,2020,195,2.758974358974359,1.3035870315493652,0,12328,0,Ordered
3475,Jon Tester,2021,85,2.635294117647059,1.3169866292079826,0,12329,0,Ordered
3475,Jon Tester,2022,189,2.693121693121693,1.380335023704465,0,12330,0,Ordered
3475,Jon Tester,2023,67,2.7611940298507465,1.3826802281428452,0,12331,0,Ordered
3475,Jon Tester,2024,211,2.6066350710900474,1.3944630489059793,0,12332,0,Ordered
3476,Brian Schweitzer,2010,137,3.0656934306569346,1.2259712809828622,1,12333,0,Ordered
3476,Brian Schweitzer,2011,58,3.3275862068965516,1.3940717975228243,0,12334,0,Ordered
3476,Brian Schweitzer,2012,276,3.1594202898550736,1.2663268388193065,0,12335,0,Ordered
3477,Tim Johnson,2010,131,2.33587786259542,1.3451376081902195,1,12336,0,Ordered
3477,Tim Johnson,2011,59,2.983050847457627,1.444269597334151,0,12337,0,Ordered
3477,Tim Johnson,2012,191,2.910994764397906,1.510466834414838,0,12338,0,Ordered
3477,Tim Johnson,2013,50,2.9,1.373956004405096,0,12339,0,Ordered
3477,Tim Johnson,2014,136,2.764705882352941,1.4567101143667796,0,12340,0,Ordered
3478,John R. Thune,2010,134,5.753731343283582,1.2591712703930078,1,12341,0,Ordered
3478,John R. Thune,2011,61,5.573770491803279,1.1322399096988036,0,12342,0,Ordered
3478,John R. Thune,2012,196,5.647959183673469,1.0829901239539965,0,12343,0,Ordered
3478,John R. Thune,2013,52,5.673076923076923,1.2322648341236546,0,12344,0,Ordered
3478,John R. Thune,2014,139,5.517985611510792,1.2703560951509325,0,12345,0,Ordered
3478,John R. Thune,2015,40,5.85,1.1220402662000855,0,12346,0,Ordered
3478,John R. Thune,2016,134,5.462686567164178,1.40705374697837,0,12347,0,Ordered
3478,John R. Thune,2017,42,5.333333333333333,1.1405318970244023,0,12348,0,Ordered
3478,John R. Thune,2018,132,5.666666666666667,1.2397159651711573,0,12349,0,Ordered
3478,John R. Thune,2019,40,5.75,0.9805806756909202,0,12350,0,Ordered
3478,John R. Thune,2020,124,5.935483870967742,1.166900804499944,0,12351,0,Ordered
3478,John R. Thune,2021,58,5.189655172413793,1.34369086555121,0,12352,0,Ordered
3478,John R. Thune,2022,139,5.561151079136691,1.537526283096519,0,12353,0,Ordered
3478,John R. Thune,2023,56,5.267857142857143,1.3815810630456087,0,12354,0,Ordered
3478,John R. Thune,2024,135,5.474074074074074,1.3973836406829028,0,12355,0,Ordered
3479,Dennis Daugaard,2011,59,5.610169491525424,1.0341904905660864,1,12356,0,Ordered
3479,Dennis Daugaard,2012,188,5.553191489361703,1.0456635308837308,0,12357,0,Ordered
3479,Dennis Daugaard,2013,51,5.647058823529412,1.1103788436702982,0,12358,0,Ordered
3479,Dennis Daugaard,2014,135,5.451851851851852,1.2912941473201451,0,12359,0,Ordered
3479,Dennis Daugaard,2015,39,5.9743589743589745,0.902837033938879,0,12360,0,Ordered
3479,Dennis Daugaard,2016,133,5.37593984962406,1.3629374680479913,0,12361,0,Ordered
3479,Dennis Daugaard,2017,37,5.54054054054054,1.1203817453240015,0,12362,0,Ordered
3479,Dennis Daugaard,2018,126,5.603174603174603,1.035987375053307,0,12363,0,Ordered
3480,Christopher A. Coons,2010,169,2.6508875739644977,1.4442051011507737,1,12364,0,Ordered
3480,Christopher A. Coons,2011,36,2.8333333333333335,1.055597325823495,0,12365,0,Ordered
3480,Christopher A. Coons,2012,208,2.9326923076923084,1.3279923685605404,0,12366,0,Ordered
3480,Christopher A. Coons,2013,31,2.935483870967742,1.5478045499129347,0,12367,0,Ordered
3480,Christopher A. Coons,2014,189,2.8730158730158726,1.3506349589359439,0,12368,0,Ordered
3480,Christopher A. Coons,2015,29,2.793103448275862,1.0481040823733516,0,12369,0,Ordered
3480,Christopher A. Coons,2016,173,3.086705202312139,1.446124375391233,0,12370,0,Ordered
3480,Christopher A. Coons,2017,61,2.8852459016393444,1.4270991632882155,0,12371,0,Ordered
3480,Christopher A. Coons,2018,160,2.4812500000000006,1.364287889904796,0,12372,0,Ordered
3480,Christopher A. Coons,2019,48,2.458333333333333,1.3984540603342135,0,12373,0,Ordered
3480,Christopher A. Coons,2020,185,2.8702702702702707,1.6031329491479949,0,12374,0,Ordered
3480,Christopher A. Coons,2021,72,2.9722222222222223,1.4238632453543596,0,12375,0,Ordered
3480,Christopher A. Coons,2022,158,2.7594936708860756,1.4991733592570882,0,12376,0,Ordered
3480,Christopher A. Coons,2023,70,2.585714285714286,1.4792561501524932,0,12377,0,Ordered
3480,Christopher A. Coons,2024,171,2.7251461988304095,1.3807113923946626,0,12378,0,Ordered
3481,Tom Carper,2010,164,3.0121951219512195,1.286970117909983,1,12379,0,Ordered
3481,Tom Carper,2011,35,3.0285714285714285,1.2001400478501585,0,12380,0,Ordered
3481,Tom Carper,2012,208,2.9807692307692313,1.340421515870325,0,12381,0,Ordered
3481,Tom Carper,2013,33,3.4242424242424243,1.5817376329195494,0,12382,0,Ordered
3481,Tom Carper,2014,185,3.151351351351351,1.382660797634799,0,12383,0,Ordered
3481,Tom Carper,2015,29,3.0689655172413794,1.222732142223151,0,12384,0,Ordered
3481,Tom Carper,2016,175,3.2628571428571425,1.446177226839288,0,12385,0,Ordered
3481,Tom Carper,2017,61,2.8360655737704916,1.2540644304135318,0,12386,0,Ordered
3481,Tom Carper,2018,161,2.652173913043478,1.4459463577758396,0,12387,0,Ordered
3481,Tom Carper,2019,49,2.7346938775510203,1.3960585918351474,0,12388,0,Ordered
3481,Tom Carper,2020,167,3.047904191616767,1.5670107496633967,0,12389,0,Ordered
3481,Tom Carper,2021,65,3.1384615384615384,1.4348009778899118,0,12390,0,Ordered
3481,Tom Carper,2022,154,2.7987012987012987,1.4433977259098416,0,12391,0,Ordered
3481,Tom Carper,2023,68,2.676470588235294,1.3869452794098474,0,12392,0,Ordered
3481,Tom Carper,2024,162,2.8209876543209877,1.2849067491004564,0,12393,0,Ordered
3482,Jack Markell,2010,159,2.981132075471698,1.2194193373980702,1,12394,0,Ordered
3482,Jack Markell,2011,36,3.1666666666666665,1.3416407864998738,0,12395,0,Ordered
3482,Jack Markell,2012,210,2.9380952380952388,1.2569333800909204,0,12396,0,Ordered
3482,Jack Markell,2013,34,3.0588235294117645,1.6132251993048008,0,12397,0,Ordered
3482,Jack Markell,2014,188,2.957446808510638,1.3115276117184582,0,12398,0,Ordered
3482,Jack Markell,2015,32,2.84375,0.8466013648510979,0,12399,0,Ordered
3482,Jack Markell,2016,186,3.0268817204301075,1.4535429063254075,0,12400,0,Ordered
3483,Kevin Wade,2012,87,4.8965517241379315,1.532853265619841,1,12401,0,Ordered
3483,Kevin Wade,2013,NA,NA,NA,0,12402,0,Ordered
3483,Kevin Wade,2014,125,4.76,1.4390857312667242,0,12403,0,Ordered
3484,Cory Booker,2013,352,2.6931818181818175,1.4251142168087922,1,12404,0,Ordered
3484,Cory Booker,2014,1364,2.5498533724340176,1.3460656974420413,0,12405,0,Ordered
3484,Cory Booker,2015,268,2.5223880597014934,1.4180031215025515,0,12406,0,Ordered
3484,Cory Booker,2016,1349,2.58339510748703,1.3887712185004093,0,12407,0,Ordered
3484,Cory Booker,2017,372,2.4569892473118298,1.377829681278434,0,12408,0,Ordered
3484,Cory Booker,2018,1288,2.2197204968944093,1.418826435222377,0,12409,0,Ordered
3484,Cory Booker,2019,432,2.268518518518518,1.3163718787220209,0,12410,0,Ordered
3484,Cory Booker,2020,1367,2.2223847841989732,1.2680310146740659,0,12411,0,Ordered
3484,Cory Booker,2021,550,2.292727272727271,1.3277690652036092,0,12412,0,Ordered
3484,Cory Booker,2022,1275,2.287843137254904,1.379759941075987,0,12413,0,Ordered
3484,Cory Booker,2023,506,2.5790513833992086,1.5640376439875,0,12414,0,Ordered
3484,Cory Booker,2024,1334,2.3500749625187414,1.2810333742741873,0,12415,0,Ordered
3485,Jeff Bell,2014,752,5.179521276595743,1.4416131608509657,1,12416,0,Ordered
3486,Thom Tillis,2014,1530,5.5875816993464085,1.5118377566431298,1,12417,0,Ordered
3486,Thom Tillis,2015,267,5.644194756554308,1.4602483333358063,0,12418,0,Ordered
3486,Thom Tillis,2016,1186,5.370994940978076,1.5412095162469552,0,12419,0,Ordered
3486,Thom Tillis,2017,368,5.415760869565217,1.5810428274480273,0,12420,0,Ordered
3486,Thom Tillis,2018,1288,5.505434782608695,1.4354708289595743,0,12421,0,Ordered
3486,Thom Tillis,2019,337,5.617210682492582,1.4429840300009997,0,12422,0,Ordered
3486,Thom Tillis,2020,796,5.751256281407034,1.4966414155334746,0,12423,0,Ordered
3486,Thom Tillis,2021,549,5.530054644808743,1.5827273065615255,0,12424,0,Ordered
3486,Thom Tillis,2022,1396,5.576647564469914,1.5052592890638694,0,12425,0,Ordered
3486,Thom Tillis,2023,504,5.307539682539682,1.5402688497904808,0,12426,0,Ordered
3486,Thom Tillis,2024,1341,5.40641312453393,1.4490101735088303,0,12427,0,Ordered
3487,Pat McCrory,2013,339,5.589970501474927,1.4615444328876137,1,12428,0,Ordered
3487,Pat McCrory,2014,1534,5.490873533246414,1.3884652556410177,0,12429,0,Ordered
3487,Pat McCrory,2015,301,5.408637873754153,1.407998036845505,0,12430,0,Ordered
3487,Pat McCrory,2016,1592,5.778894472361808,1.3936578205748429,0,12431,0,Ordered
3488,Matt Silverstein,2014,217,3.576036866359447,1.5470931399950572,1,12432,0,Ordered
3489,Mike McFadden,2014,899,5.57842046718576,1.331986709247439,1,12433,0,Ordered
3490,Gordon Ball,2014,601,3.239600665557404,1.5924287028308524,1,12434,0,Ordered
