,state_ces,district,candidate_ces,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year_ces,obs,id_lt_ces,bonica.rid,year_bonica,candidate_bonica,state_bonica,id_lt_bonica,score,state,candidate,year
146,arizona,8.0,gabrielle giffords,Rep,House,124.0,G000554,6.0,,2008.0,118.0,5.0,cand159692,2008.0,gabrielle giffords,arizona,6.0,0.9999355,,,
147,arizona,5.0,harry mitchell,Rep,,129.0,M001167,4.0,,2008.0,72.0,6.0,cand965,2008.0,harry e mitchell,arizona,5.0,0.9627712,,,
148,arizona,6.0,jeff flake,Rep,House,137.0,F000444,7.0,,2008.0,84.0,7.0,cand820,2008.0,jeffry lane flake,arizona,1.0,0.9352835,,,
149,arizona,3.0,john b. shadegg,Rep,House,144.0,S000275,2.0,,2008.0,77.0,8.0,cand1339,2008.0,john barden shadegg,arizona,9.0,0.9318138,,,
150,arizona,2.0,john thrasher,Rep,,146.0,,3.0,,2008.0,39.0,9.0,cand49283,2008.0,john a thrasher,arizona,16.0,0.97909933,,,
151,arizona,0.0,jon kyl,Sen,,150.0,K000352,8.0,,2008.0,599.0,10.0,cand742,2008.0,jon l kyl,arizona,0.0,0.9643411,,,
152,arizona,7.0,joseph sweeney,Rep,,152.0,,1.0,,2008.0,12.0,11.0,cand45753,2008.0,susan bitter smith,arizona,12.0,0.8197863,,,
153,arizona,7.0,raul grijalva,Rep,,173.0,G000551,4.0,,2008.0,42.0,12.0,cand873,2008.0,raul m grijalva,arizona,4.0,0.990023,,,
154,arizona,6.0,rebecca schneider,Rep,,174.0,,2.0,,2008.0,32.0,13.0,cand53403,2008.0,rebecca schneider,arizona,35.0,0.9999979,,,
155,arizona,1.0,rick renzi,Rep,House,176.0,R000574,3.0,,2008.0,52.0,14.0,cand871,2008.0,richard george renzi,arizona,2.0,0.93354475,,,
156,arizona,1.0,sydney hay,Rep,,186.0,,1.0,,2008.0,43.0,15.0,cand40223,2008.0,sydney hay,arizona,11.0,0.99999774,,,
157,arizona,8.0,"timothy s. ""tim"" bee",Rep,,190.0,,1.0,,2008.0,108.0,16.0,cand160287,2008.0,timothy bee,arizona,37.0,0.9648267,,,
158,arizona,2.0,trent franks,Rep,House,192.0,F000448,7.0,,2008.0,87.0,17.0,cand218250,2008.0,trent franks,arizona,3.0,0.9999976,,,
159,hawaii,2.0,angela aulani kaaihue,Rep,,1204.0,,1.0,,2016.0,76.0,0.0,cand978,2016.0,mazie k hirono,hawaii,0.0,0.8286716,,,
160,hawaii,0.0,brian schatz,Sen,,1206.0,S001194,5.0,,2016.0,396.0,1.0,cand168154,2016.0,brian schatz,hawaii,5.0,1.0000001,,,
161,hawaii,1.0,colleen wakako hanabusa,Rep,,1209.0,H001050,1.0,,2016.0,122.0,2.0,cand189554,2016.0,colleen wakako hanabusa,hawaii,1.0,1.0000001,,,
162,hawaii,0.0,david ige,Gov,,1214.0,,4.0,,2016.0,199.0,3.0,cand168160,2016.0,david ige,hawaii,11.0,1.0000001,,,
163,hawaii,0.0,john carroll,Sen,,1217.0,,1.0,,2016.0,196.0,4.0,cand167863,2016.0,john stanley carroll,hawaii,9.0,0.9437587,,,
164,hawaii,0.0,mazie hirono,Sen,Senate,1223.0,H001042,5.0,,2016.0,199.0,5.0,cand978,2016.0,mazie k hirono,hawaii,0.0,0.98247707,,,
165,hawaii,1.0,shirlene d. (shiri) ostrov,Rep,,1229.0,,1.0,,2016.0,123.0,6.0,cand978,2016.0,mazie k hirono,hawaii,0.0,0.8037513,,,
166,hawaii,2.0,tulsi gabbard,Rep,House,1231.0,G000571,9.0,,2016.0,76.0,7.0,cand41775,2016.0,tulsi gabbard,hawaii,2.0,1.0,,,
167,alaska,1.0,don young,Rep,,78.0,Y000033,9.0,,2012.0,40.0,0.0,cand210,2012.0,donald e young,alaska,0.0,0.9103709,,,
168,alaska,0.0,lisa murkowski,Sen,Senate,84.0,M001153,13.0,,2012.0,40.0,1.0,cand1573,2012.0,lisa murkowski,alaska,1.0,1.0000002,,,
169,alaska,0.0,mark begich,Sen,Senate,85.0,B001265,9.0,,2012.0,40.0,2.0,cand1589,2012.0,mark begich,alaska,2.0,1.0,,,
170,alaska,0.0,sean parnell,Gov,,90.0,,8.0,,2012.0,42.0,3.0,cand40078,2012.0,sharon marie cissna,alaska,4.0,0.79415673,,,
171,alaska,1.0,sharon cissna,Rep,,91.0,,2.0,,2012.0,39.0,4.0,cand40078,2012.0,sharon marie cissna,alaska,4.0,0.9637183,,,
172,west virginia,2.0,alex mooney,Rep,,3998.0,M001195,6.0,,2014.0,26.0,0.0,cand143646,2014.0,alexander xavier mooney,west virginia,6.0,0.8915593,,,
173,west virginia,1.0,david mckinley,Rep,House,4003.0,M001180,11.0,,2014.0,17.0,1.0,cand1176,2014.0,david b mckinley,west virginia,3.0,0.98902583,,,
174,west virginia,0.0,earl ray tomblin,Gov,,4004.0,,8.0,,2014.0,62.0,2.0,cand118851,2014.0,earl ray tomblin,west virginia,23.0,0.99999994,,,
175,west virginia,3.0,evan jenkins,Rep,,4006.0,J000297,6.0,,2014.0,20.0,3.0,cand118157,2014.0,evan h jenkins,west virginia,13.0,0.9844874,,,
176,west virginia,1.0,glen  gainer,Rep,,4007.0,,2.0,,2014.0,16.0,4.0,cand207299,2014.0,glen gainer iii,west virginia,4.0,0.95349175,,,
177,west virginia,0.0,joe manchin iii,Sen,,4013.0,M001183,4.0,,2014.0,62.0,5.0,cand1600,2014.0,joe manchin iii,west virginia,17.0,1.0000002,,,
178,west virginia,0.0,john d. rockefeller iv,Sen,,4010.0,R000361,5.0,,2014.0,62.0,6.0,cand585,2014.0,john davison rockefeller iv,west virginia,1.0,0.9703553,,,
179,west virginia,0.0,natalie tennant,Sen,,4024.0,,2.0,,2014.0,62.0,7.0,cand118788,2014.0,natalie tennant,west virginia,19.0,1.0000001,,,
180,west virginia,2.0,nick casey,Rep,,4025.0,,2.0,,2014.0,25.0,8.0,cand134073,2014.0,george nicholas casey jr,west virginia,5.0,0.90216136,,,
181,west virginia,3.0,nick rahall,Rep,,4026.0,R000011,9.0,,2014.0,20.0,9.0,cand359,2014.0,nick joe rahall jr,west virginia,0.0,0.94147646,,,
182,west virginia,0.0,shelley moore capito,Sen,Senate,1602.0,C001047,6.0,,2014.0,62.0,10.0,cand193805,2014.0,shelley moore capito,west virginia,2.0,0.9999999,,,
183,louisiana,0.0,adrian perkins,Sen,,1667.0,,0.0,,2020.0,646.0,0.0,cand154525,2020.0,adrian perkins,louisiana,8.0,0.9999965,,,
184,louisiana,5.0,"allen guillory, sr.",Rep,,1668.0,,0.0,FEC ID: H0LA05179,2020.0,95.0,1.0,cand140031,2020.0,joshua s guillory,louisiana,22.0,0.8824805,,,
185,louisiana,0.0,bill cassidy,Sen,Senate,1664.0,C001075,6.0,,2020.0,647.0,2.0,cand1046,2020.0,william cassidy,louisiana,27.0,0.9156467,,,
186,louisiana,5.0,candy christophe,Rep,,1675.0,,0.0,,2020.0,95.0,3.0,cand148322,2020.0,sandra christophe,louisiana,34.0,0.897754,,,
187,louisiana,2.0,cedric richmond,Rep,House,1677.0,R000588,11.0,,2020.0,127.0,4.0,cand1128,2020.0,cedric l richmond,louisiana,28.0,0.9815377,,,
188,louisiana,3.0,clay higgins,Rep,House,1679.0,H001077,2.0,,2020.0,103.0,5.0,cand138181,2020.0,clay captain higgins,louisiana,31.0,0.9365536,,,
189,louisiana,6.0,dartanyon williams,Rep,,1681.0,,0.0,,2020.0,112.0,6.0,cand155688,2020.0,dartanyon a williams,louisiana,7.0,0.990507,,,
190,louisiana,2.0,david schilling,Rep,,1684.0,,0.0,FEC ID: H0LA02259,2020.0,127.0,7.0,cand155685,2020.0,phillip snowden,louisiana,6.0,0.82122016,,,
191,louisiana,6.0,garret graves,Rep,House,1689.0,G000577,4.0,,2020.0,112.0,8.0,cand186613,2020.0,garret graves,louisiana,32.0,0.99890816,,,
192,louisiana,0.0,john bel edwards,Gov,,1697.0,,2.0,,2020.0,646.0,9.0,cand173304,2020.0,john bel edwards,louisiana,35.0,0.9999961,,,
193,louisiana,0.0,john kennedy,Sen,,1699.0,K000393,1.0,,2020.0,645.0,10.0,cand105497,2020.0,john neely kennedy,louisiana,15.0,0.93420243,,,
194,louisiana,4.0,kenny houston,Rep,,1704.0,,0.0,,2020.0,92.0,11.0,cand153087,2020.0,kenny houston,louisiana,4.0,1.0000001,,,
195,louisiana,1.0,lee ann dugas,Rep,,1706.0,,1.0,,2020.0,118.0,12.0,cand145837,2020.0,lee ann dugas,louisiana,29.0,1.0000001,,,
196,louisiana,4.0,mike johnson,Rep,House,1712.0,J000299,2.0,,2020.0,92.0,13.0,cand137524,2020.0,james michael johnson,louisiana,30.0,0.92448235,,,
197,louisiana,5.0,ralph abraham,Rep,House,1716.0,A000374,4.0,,2020.0,95.0,14.0,cand173497,2020.0,ralph lee abraham jr,louisiana,37.0,0.928571,,,
198,louisiana,3.0,rob anderson,Rep,,1720.0,,0.0,,2020.0,103.0,15.0,cand144079,2020.0,robert jon anderson,louisiana,21.0,0.92536455,,,
199,louisiana,1.0,steve scalise,Rep,House,1725.0,S001176,11.0,,2020.0,118.0,16.0,cand1023,2020.0,steve scalise,louisiana,26.0,1.0,,,
200,north carolina,12.0,alma adams,Rep,House,2750.0,A000370,6.0,,2018.0,132.0,0.0,cand160456,2018.0,alma shealey adams,north carolina,14.0,0.9355523,,,
201,north carolina,9.0,dan mccready,Rep,,2773.0,,1.0,,2018.0,109.0,1.0,cand141165,2018.0,daniel mccready,north carolina,30.0,0.9307494,,,
202,north carolina,4.0,david price,Rep,,902.0,P000523,12.0,,2018.0,157.0,2.0,cand750,2018.0,david e price,north carolina,13.0,0.95373636,,,
203,north carolina,7.0,david rouzer,Rep,House,2778.0,R000603,8.0,,2018.0,125.0,3.0,cand43240,2018.0,david cheston rouzer,north carolina,21.0,0.9498337,,,
204,north carolina,10.0,david wilson brown,Rep,,2779.0,,1.0,,2018.0,142.0,4.0,cand141636,2018.0,david wilson brown,north carolina,37.0,1.0000001,,,
205,north carolina,5.0,denise adams,Rep,,2782.0,,1.0,,2018.0,141.0,5.0,cand140658,2018.0,denise darcel adams,north carolina,1.0,0.93286026,,,
206,north carolina,8.0,frank mcneill,Rep,,2788.0,,1.0,,2018.0,135.0,6.0,cand144113,2018.0,frank alexander mcneill jr,north carolina,49.0,0.9393617,,,
207,north carolina,1.0,g.k. butterfield,Rep,,1791.0,B001251,6.0,,2018.0,117.0,7.0,cand906,2018.0,george k butterfield,north carolina,16.0,0.9421786,,,
208,north carolina,2.0,george holding,Rep,,2789.0,H001065,3.0,,2018.0,338.0,8.0,cand43321,2018.0,george e holding,north carolina,17.0,0.9478159,,,
209,north carolina,13.0,kathy manning,Rep,,2812.0,M001135,1.0,,2018.0,167.0,9.0,cand143200,2018.0,kathy manning,north carolina,45.0,1.0000002,,,
210,north carolina,7.0,kyle horton,Rep,,2814.0,,1.0,,2018.0,125.0,10.0,cand141163,2018.0,lauren kyle horton,north carolina,32.0,0.9353583,,,
211,north carolina,2.0,linda coleman,Rep,,2819.0,,1.0,,2018.0,169.0,11.0,cand142556,2018.0,linda coleman,north carolina,43.0,0.99999774,,,
212,north carolina,9.0,mark harris,Rep,,2821.0,,1.0,,2018.0,109.0,12.0,cand137074,2018.0,mark everette harris,north carolina,29.0,0.9202872,,,
213,north carolina,11.0,mark meadows,Rep,House,2822.0,M001187,9.0,,2018.0,144.0,13.0,cand43291,2018.0,mark r meadows,north carolina,18.0,0.9788235,,,
214,north carolina,6.0,mark walker,Rep,,2823.0,W000819,6.0,,2018.0,149.0,14.0,cand132947,2018.0,bradley mark walker,north carolina,15.0,0.8822506,,,
215,north carolina,10.0,patrick mchenry,Rep,,2832.0,M001156,14.0,,2018.0,142.0,15.0,cand945,2018.0,patrick timothy mchenry,north carolina,23.0,0.90086734,,,
216,north carolina,12.0,paul wright,Rep,,2833.0,,1.0,,2018.0,132.0,16.0,cand141162,2018.0,ryan watts,north carolina,33.0,0.8463248,,,
217,north carolina,11.0,phillip price,Rep,,2837.0,,1.0,,2018.0,144.0,17.0,cand141169,2018.0,phillip price,north carolina,26.0,0.9999978,,,
218,north carolina,0.0,richard burr,Sen,,2839.0,B001135,14.0,,2018.0,1811.0,18.0,cand1385,2018.0,richard m burr,north carolina,9.0,0.9872208,,,
219,north carolina,8.0,richard hudson,Rep,House,2841.0,H001067,9.0,,2018.0,135.0,19.0,cand43257,2018.0,richard l hudson jr,north carolina,20.0,0.95565313,,,
220,north carolina,9.0,robert pittenger,Rep,House,2844.0,P000606,9.0,,2018.0,109.0,20.0,cand43271,2018.0,robert m the pittenger,north carolina,19.0,0.9760318,,,
221,north carolina,1.0,roger allison,Rep,,2847.0,,1.0,,2018.0,117.0,21.0,cand144697,2018.0,roger warren allison,north carolina,54.0,0.9311919,,,
222,north carolina,0.0,roy cooper,Gov,,2851.0,,2.0,,2018.0,1811.0,22.0,cand188123,2018.0,roy asberry cooper iii,north carolina,59.0,0.87305874,,,
223,north carolina,6.0,ryan watts,Rep,,2852.0,,1.0,,2018.0,149.0,23.0,cand141162,2018.0,ryan watts,north carolina,33.0,1.0,,,
224,north carolina,4.0,steve von loor,Rep,,2857.0,,1.0,,2018.0,157.0,24.0,cand144119,2018.0,steve woodsmall,north carolina,46.0,0.8455056,,,
225,north carolina,13.0,ted budd,Rep,,2862.0,B001305,2.0,,2018.0,167.0,25.0,cand137082,2018.0,theodore p budd,north carolina,11.0,0.89976764,,,
226,north carolina,0.0,thom tillis,Sen,,2864.0,T000476,6.0,,2018.0,1810.0,26.0,cand160507,2018.0,thom r tillis,north carolina,8.0,0.9788051,,,
227,north carolina,5.0,virginia foxx,Rep,,1077.0,F000450,15.0,,2018.0,141.0,27.0,cand944,2018.0,virginia ann foxx,north carolina,24.0,0.9700609,,,
228,north carolina,3.0,walter jones,Rep,,671.0,J000255,10.0,,2018.0,124.0,28.0,cand13832,2018.0,walter b jones,north carolina,22.0,0.974809,,,
229,alabama,1.0,alexander remrey,Rep,,4132.0,,0.0,,2022.0,142.0,0.0,cand149415,2022.0,james averhart,alabama,40.0,0.8210588,,,
230,alabama,6.0,andria chieffo,Rep,,4133.0,,0.0,,2022.0,139.0,1.0,cand210679,2022.0,terell anderson,alabama,36.0,0.8248807,,,
231,alabama,2.0,barry moore,Rep,House,5.0,M001212,0.0,,2022.0,134.0,2.0,cand141519,2022.0,felix barry moore,alabama,8.0,0.9436433,,,
232,alabama,7.0,beatrice nichols,Rep,,4134.0,,0.0,,2022.0,140.0,3.0,cand155852,2022.0,beatrice jackson nichols,alabama,11.0,0.9367881,,,
233,alabama,5.0,dale strong,Rep,House,4135.0,S001220,0.0,,2022.0,137.0,4.0,cand69022193,2022.0,dale whitney strong,alabama,18.0,0.82127786,,,
234,alabama,6.0,gary palmer,Rep,,19.0,P000609,6.0,,2022.0,139.0,5.0,cand143041,2022.0,gary palmer,alabama,10.0,0.99999815,,,
235,alabama,1.0,jerry carl,Rep,,26.0,C001054,0.0,,2022.0,142.0,6.0,cand156940,2022.0,jerry lee carl jr,alabama,28.0,0.9390947,,,
236,alabama,5.0,kathy warner-stanton,Rep,,4136.0,,0.0,,2022.0,136.0,7.0,cand210697,2022.0,kathy l warner stanton,alabama,13.0,0.9684231,,,
237,alabama,0.0,katie britt,Sen,,4137.0,B001319,0.0,,2022.0,941.0,8.0,cand158613,2022.0,katie boyd britt,alabama,4.0,0.9428116,,,
238,alabama,0.0,kay ivey,Gov,,31.0,,2.0,,2022.0,939.0,9.0,cand158473,2022.0,kay ellen ivey,alabama,44.0,0.95339066,,,
239,alabama,3.0,lin veasey,Rep,,4138.0,,0.0,,2022.0,124.0,10.0,cand210687,2022.0,karen lin veasey,alabama,20.0,0.90970355,,,
240,alabama,3.0,mike rogers,Rep,,40.0,R000575,13.0,,2022.0,124.0,11.0,cand869,2022.0,michael rogers,alabama,22.0,0.96233755,,,
241,alabama,5.0,mo brooks,Rep,House,41.0,B001274,10.0,,2022.0,136.0,12.0,cand1181,2022.0,mo brooks,alabama,0.0,0.99999845,,,
242,alabama,2.0,phyllis harvey-hall,Rep,,47.0,,0.0,,2022.0,134.0,13.0,cand152593,2022.0,phyllis harvey hall,alabama,27.0,0.9712509,,,
243,alabama,0.0,richard shelby,Sen,,49.0,S000320,6.0,,2022.0,940.0,14.0,cand210696,2022.0,john roberts,alabama,14.0,0.81699836,,,
244,alabama,4.0,rick neighbors,Rep,,51.0,,0.0,,2022.0,125.0,15.0,cand141044,2022.0,ricky neighbors,alabama,7.0,0.88383627,,,
245,alabama,4.0,robert aderholt,Rep,House,52.0,A000055,11.0,,2022.0,125.0,16.0,cand1427,2022.0,robert b rep aderholt,alabama,9.0,0.9584121,,,
246,alabama,7.0,terri sewell,Rep,House,60.0,S001185,9.0,,2022.0,140.0,17.0,cand1093,2022.0,terri a sewell,alabama,26.0,0.9854363,,,
247,alabama,0.0,tommy tuberville,Sen,,66.0,T000278,0.0,,2022.0,941.0,18.0,cand148540,2022.0,thomas h tuberville,alabama,6.0,0.9243387,,,
248,alabama,0.0,will boyd,Sen,,71.0,,0.0,,2022.0,940.0,19.0,cand128930,2022.0,willie eugene dr boyd jr,alabama,1.0,0.887404,,,
249,georgia,8.0,austin scott,Rep,House,1090.0,S001189,11.0,,2010.0,122.0,0.0,cand1114,2010.0,james austin scott,georgia,35.0,0.9403624,,,
250,georgia,13.0,david scott,Rep,House,1111.0,S001157,15.0,,2010.0,179.0,1.0,cand166083,2010.0,david albert scott,georgia,4.0,0.93822515,,,
251,georgia,7.0,doug heckman,Rep,,1118.0,,1.0,,2010.0,166.0,2.0,cand54212,2010.0,douglas scott heckman,georgia,60.0,0.9251661,,,
252,georgia,5.0,fenn little,Rep,,1122.0,,1.0,,2010.0,135.0,3.0,cand36112,2010.0,samuel fenn little jr,georgia,25.0,0.9081713,,,
253,georgia,3.0,frank saunders,Rep,,1125.0,,1.0,,2010.0,150.0,4.0,cand36100,2010.0,robert franklin saunders iii,georgia,20.0,0.917143,,,
254,georgia,4.0,"henry 'hank' johnson, jr.",Rep,,1128.0,J000288,1.0,,2010.0,180.0,5.0,cand977,2010.0,henry c hank johnson jr,georgia,8.0,0.97299224,,,
255,georgia,1.0,jack kingston,Rep,House,941.0,K000220,11.0,,2010.0,106.0,6.0,cand1277,2010.0,john h jack kingston,georgia,10.0,0.9639764,,,
256,georgia,8.0,james marshall,Rep,,947.0,M001146,2.0,,2010.0,120.0,7.0,cand883,2010.0,james c jim marshall,georgia,1.0,0.9638192,,,
257,georgia,12.0,john barrow,Rep,House,1142.0,B001252,11.0,,2010.0,87.0,8.0,cand930,2010.0,john j barrow,georgia,7.0,0.97325224,,,
258,georgia,0.0,john isakson,Sen,,1144.0,I000055,1.0,,2010.0,793.0,9.0,cand1513,2010.0,john hardy isakson,georgia,16.0,0.913303,,,
259,georgia,5.0,john lewis,Rep,,1146.0,L000287,15.0,,2010.0,133.0,10.0,cand50137,2010.0,john robert lewis,georgia,0.0,0.9542162,,,
260,georgia,7.0,john linder,Rep,,1147.0,L000321,6.0,,2010.0,169.0,11.0,cand1280,2010.0,john linder,georgia,13.0,0.99999875,,,
261,georgia,0.0,johnny isakson,Sen,Senate,1144.0,I000055,14.0,,2010.0,1012.0,12.0,cand1513,2010.0,john hardy isakson,georgia,16.0,0.9204862,,,
262,georgia,4.0,liz carter,Rep,,1160.0,,1.0,,2010.0,181.0,13.0,cand36105,2010.0,lisbeth liz carter,georgia,22.0,0.9587091,,,
263,georgia,3.0,lynn westmoreland,Rep,,1163.0,W000796,10.0,,2010.0,156.0,14.0,cand929,2010.0,lynn a westmoreland,georgia,6.0,0.9803179,,,
264,georgia,0.0,"michael ""mike"" thurmond",Sen,,1168.0,,1.0,,2010.0,1005.0,15.0,cand103561,2010.0,michael lamar thurmond,georgia,67.0,0.92813146,,,
265,georgia,0.0,michael thurmond,Sen,,1168.0,,1.0,,2010.0,774.0,16.0,cand103561,2010.0,michael lamar thurmond,georgia,67.0,0.9543591,,,
266,georgia,13.0,mike crane,Rep,,1171.0,,1.0,,2010.0,181.0,17.0,cand34623,2010.0,michael robert crane,georgia,51.0,0.9175803,,,
267,georgia,2.0,mike keown,Rep,,1172.0,,1.0,,2010.0,96.0,18.0,cand36091,2010.0,michael mike huel keown,georgia,18.0,0.9234215,,,
268,georgia,1.0,"oscar harris, ii",Rep,,1176.0,,1.0,,2010.0,101.0,19.0,cand977,2010.0,henry c hank johnson jr,georgia,8.0,0.8319835,,,
269,georgia,10.0,paul broun,Rep,,1179.0,B001262,7.0,,2010.0,136.0,20.0,cand1017,2010.0,paul collins broun,georgia,9.0,0.93774235,,,
270,georgia,11.0,phil gingrey,Rep,House,1033.0,G000550,11.0,,2010.0,147.0,21.0,cand167003,2010.0,j phillip gingrey,georgia,2.0,0.92419344,,,
271,georgia,12.0,raymond mckinney,Rep,,1181.0,,1.0,,2010.0,91.0,22.0,cand54234,2010.0,raymond louis mckinney sr,georgia,64.0,0.94559956,,,
272,georgia,7.0,rob woodall,Rep,House,1185.0,W000810,10.0,,2010.0,169.0,23.0,cand1113,2010.0,rob woodall,georgia,30.0,0.99999905,,,
273,georgia,10.0,russell edwards,Rep,,1188.0,,1.0,,2010.0,134.0,24.0,cand36165,2010.0,russell james edwards,georgia,45.0,0.95814484,,,
274,georgia,2.0,"sanford bishop, jr.",Rep,,1190.0,B000490,3.0,,2010.0,93.0,25.0,cand1278,2010.0,sanford dixon bishop jr,georgia,11.0,0.94794,,,
275,georgia,0.0,saxby chambliss,Sen,Senate,1105.0,C000286,10.0,,2010.0,1794.0,26.0,cand1349,2010.0,saxby chambliss,georgia,15.0,0.9999949,,,
276,georgia,0.0,sonny perdue,Gov,,1126.0,,2.0,,2010.0,1837.0,27.0,cand36171,2010.0,sonja sleeper,georgia,50.0,0.8227974,,,
277,georgia,6.0,thomas price,Rep,,753.0,P000591,1.0,,2010.0,197.0,28.0,cand167122,2010.0,thomas edmunds price,georgia,5.0,0.8755514,,,
278,georgia,9.0,tom graves,Rep,House,1199.0,G000560,4.0,,2010.0,116.0,29.0,cand1089,2010.0,john thomas graves jr,georgia,37.0,0.8688953,,,
279,kentucky,6.0,andy barr,Rep,,1614.0,B001282,9.0,,2022.0,167.0,0.0,cand36826,2022.0,garland andy barr,kentucky,23.0,0.8505005,,,
280,kentucky,0.0,andy beshear,Gov,,1615.0,,0.0,,2022.0,943.0,1.0,cand68934408,2022.0,andy beshear,kentucky,32.0,0.99999845,,,
281,kentucky,2.0,brett guthrie,Rep,House,1618.0,G000558,11.0,,2022.0,164.0,2.0,cand1043,2022.0,s brett guthrie,kentucky,5.0,0.96093774,,,
282,kentucky,0.0,charles booker,Sen,,4300.0,,0.0,,2022.0,945.0,3.0,cand154508,2022.0,charles booker,kentucky,2.0,0.9999973,,,
283,kentucky,5.0,conor halbleib,Rep,,4301.0,,0.0,,2022.0,196.0,4.0,cand211715,2022.0,conor halbleib,kentucky,11.0,0.9999976,,,
284,kentucky,6.0,geoff young,Rep,,4302.0,,0.0,,2022.0,167.0,5.0,cand127911,2022.0,geoffrey m young,kentucky,8.0,0.94526446,,,
285,kentucky,5.0,hal rogers,Rep,,1631.0,R000395,11.0,,2022.0,196.0,6.0,cand541,2022.0,harold dallas rogers,kentucky,24.0,0.9042277,,,
286,kentucky,2.0,hank linderman,Rep,,1632.0,,1.0,,2022.0,163.0,7.0,cand144066,2022.0,hank linderman,kentucky,4.0,0.99999815,,,
287,kentucky,1.0,james comer,Rep,House,1636.0,C001108,2.0,,2022.0,125.0,8.0,cand172713,2022.0,james comer,kentucky,7.0,0.99999785,,,
288,kentucky,1.0,jimmy ausbrooks,Rep,,4303.0,,0.0,,2022.0,125.0,9.0,cand149505,2022.0,jimmy clifton ausbrooks,kentucky,22.0,0.9332297,,,
289,kentucky,3.0,john yarmuth,Rep,House,975.0,Y000062,12.0,,2022.0,155.0,10.0,cand987,2022.0,john yarmuth,kentucky,6.0,0.99999726,,,
290,kentucky,4.0,matthew lehman,Rep,,4304.0,,0.0,,2022.0,131.0,11.0,cand211708,2022.0,matthew lehman,kentucky,13.0,1.0000001,,,
291,kentucky,0.0,mitch mcconnell,Sen,,1610.0,M000355,14.0,,2022.0,946.0,12.0,cand584,2022.0,mitch mcconnell,kentucky,1.0,1.0,,,
292,kentucky,3.0,morgan mcgarvey,Rep,House,4305.0,M001220,0.0,,2022.0,163.0,13.0,cand125112,2022.0,morgan mcgarvey,kentucky,18.0,1.0,,,
293,kentucky,0.0,rand paul,Sen,Senate,1654.0,P000603,11.0,,2022.0,946.0,14.0,cand147768,2022.0,rand paul,kentucky,3.0,0.9999999,,,
294,kentucky,3.0,stuart ray,Rep,,4306.0,,0.0,,2022.0,163.0,15.0,cand211702,2022.0,stuart n ray,kentucky,17.0,0.965431,,,
295,kentucky,3.0,thomas massie,Rep,,1661.0,M001184,0.0,,2022.0,8.0,16.0,cand42266,2022.0,thomas h massie,kentucky,15.0,0.97272646,,,
296,virginia,1.0,adam cook,Rep,,3820.0,,2.0,,2012.0,47.0,0.0,cand45313,2012.0,adam cook,virginia,28.0,0.99999654,,,
297,virginia,6.0,"allen boyd, jr.",Rep,,195.0,B000716,1.0,,2012.0,1.0,1.0,cand1236,2012.0,george allen,virginia,8.0,0.8311655,,,
298,virginia,4.0,ander crenshaw,Rep,,854.0,C001045,1.0,,2012.0,1.0,2.0,cand45350,2012.0,andy schmookler,virginia,34.0,0.81513053,,,
299,virginia,6.0,andy schmookler,Rep,,3825.0,,2.0,,2012.0,52.0,3.0,cand45350,2012.0,andy schmookler,virginia,34.0,0.9999987,,,
300,virginia,9.0,anthony flaccavento,Rep,,3827.0,,3.0,,2012.0,31.0,4.0,cand143347,2012.0,anthony jude flaccavento,virginia,41.0,0.96074736,,,
301,virginia,4.0,baron hill,Rep,,1427.0,H001030,1.0,,2012.0,1.0,5.0,cand1174,2012.0,robert hurt,virginia,20.0,0.8027165,,,
302,virginia,11.0,bob filner,Rep,,282.0,F000116,1.0,,2012.0,1.0,6.0,cand113601,2012.0,robert f bob mcdonnell,virginia,54.0,0.8461042,,,
303,virginia,6.0,bob goodlatte,Rep,,2843.0,G000289,14.0,,2012.0,52.0,7.0,cand1559,2012.0,robert w goodlatte,virginia,12.0,0.90508497,,,
304,virginia,11.0,chris perkins,Rep,,3837.0,,2.0,,2012.0,44.0,8.0,cand45404,2012.0,christopher s perkins,virginia,45.0,0.94998753,,,
305,virginia,4.0,christopher lee,Rep,,2556.0,L000568,1.0,,2012.0,1.0,9.0,cand45404,2012.0,christopher s perkins,virginia,45.0,0.85145557,,,
306,virginia,7.0,"christopher van hollen, jr.",Rep,,1776.0,V000128,1.0,,2012.0,1.0,10.0,cand45404,2012.0,christopher s perkins,virginia,45.0,0.84949493,,,
307,virginia,1.0,clifford stearns,Rep,,885.0,S000822,1.0,,2012.0,1.0,11.0,cand10001129,2012.0,corey stewart,virginia,55.0,0.8323512,,,
308,virginia,6.0,corrine brown,Rep,,888.0,B000911,1.0,,2012.0,1.0,12.0,cand45392,2012.0,kristin cabral,virginia,44.0,0.827541,,,
309,virginia,8.0,david reichert,Rep,,339.0,R000578,1.0,,2012.0,1.0,13.0,cand45362,2012.0,david e hunsicker,virginia,37.0,0.8570451,,,
310,virginia,2.0,david scott,Rep,,1111.0,S001157,1.0,,2012.0,1.0,14.0,cand1558,2012.0,robert c scott,virginia,11.0,0.8979021,,,
311,virginia,3.0,dean longo,Rep,,3842.0,,2.0,,2012.0,47.0,15.0,cand45321,2012.0,dean jay longo,virginia,30.0,0.95934165,,,
